Gene stable ID	Mouse gene stable ID	Mouse homology type	Gene name
ENSG00000185982	ENSMUSG00000049560	ortholog_one2one	DEFB128
ENSG00000125788			DEFB126
ENSG00000291539			SEL1L2
ENSG00000132640	ENSMUSG00000062098	ortholog_one2one	BTBD3
ENSG00000235221			LINC00383
ENSG00000102802	ENSMUSG00000029659	ortholog_one2one	MEDAG
ENSG00000232225			LINC01047
ENSG00000134871	ENSMUSG00000031503	ortholog_one2one	COL4A2
ENSG00000291649			PCDHA1
ENSG00000291650			PCDHA2
ENSG00000291651			PCDHA3
ENSG00000291652			PCDHA4
ENSG00000291653			PCDHA5
ENSG00000291654			PCDHA6
ENSG00000291655			PCDHA7
ENSG00000291656			PCDHA8
ENSG00000125816	ENSMUSG00000054160	ortholog_one2one	NKX2-4
ENSG00000291657			PCDHA9
ENSG00000291659			PCDHA10
ENSG00000089063	ENSMUSG00000027341	ortholog_one2one	TMEM230
ENSG00000291662			PCDHA11
ENSG00000291663			PCDHA12
ENSG00000242220	ENSMUSG00000052469	ortholog_one2many	TCP10L
ENSG00000242220	ENSMUSG00000071322	ortholog_one2many	TCP10L
ENSG00000242220	ENSMUSG00000055602	ortholog_one2many	TCP10L
ENSG00000291666			PCDHA13
ENSG00000291668			PCDHAC2
ENSG00000291669			PCDHB1
ENSG00000291670			PCDHAC1
ENSG00000291672			PCDHB2
ENSG00000291676			PCDHB4
ENSG00000291677			PCDHB5
ENSG00000154640	ENSMUSG00000022863	ortholog_one2one	BTG3
ENSG00000291679			PCDHB6
ENSG00000291681			PCDHB7
ENSG00000291682			PCDHB8
ENSG00000291684			PCDHB16
ENSG00000291544			APOB
ENSG00000236176			LINC00353
ENSG00000229175			LINC00382
ENSG00000291689			PCDHB10
ENSG00000291690			PCDHB11
ENSG00000229609			LINC01079
ENSG00000291691			PCDHB12
ENSG00000291547			TDRD15
ENSG00000229665			PRR20C
ENSG00000291692			PCDHB13
ENSG00000184900	ENSMUSG00000020265	ortholog_one2one	SUMO3
ENSG00000291693			PCDHB14
ENSG00000125851	ENSMUSG00000027419	ortholog_one2one	PCSK2
ENSG00000229443			LINC00433
ENSG00000291695			PCDHB15
ENSG00000291674			PCDHB3
ENSG00000184564	ENSMUSG00000045871	ortholog_one2one	SLITRK6
ENSG00000184226	ENSMUSG00000055421	ortholog_one2one	PCDH9
ENSG00000154719	ENSMUSG00000022889	ortholog_one2one	MRPL39
ENSG00000088876			ZNF343
ENSG00000101489	ENSMUSG00000024268	ortholog_one2one	CELF4
ENSG00000155307	ENSMUSG00000022876	ortholog_one2one	SAMSN1
ENSG00000258197			NKX2-2-AS1
ENSG00000125815	ENSMUSG00000027442	ortholog_one2one	CST8
ENSG00000101230	ENSMUSG00000074766	ortholog_one2one	ISM1
ENSG00000170367			CST5
ENSG00000101463	ENSMUSG00000074736	ortholog_one2one	SYNDIG1
ENSG00000088930	ENSMUSG00000027433	ortholog_one2one	XRN2
ENSG00000291712			RNF135
ENSG00000205670	ENSMUSG00000051989	ortholog_one2one	SMIM11
ENSG00000291720			OMG
ENSG00000291721			EVI2B
ENSG00000159263	ENSMUSG00000062713	ortholog_one2one	SIM2
ENSG00000279516			FAM230C
ENSG00000125870	ENSMUSG00000008333	ortholog_one2one	SNRPB2
ENSG00000132950	ENSMUSG00000040123	ortholog_one2one	ZMYM5
ENSG00000182968	ENSMUSG00000096014	ortholog_one2one	SOX1
ENSG00000183145	ENSMUSG00000022941	ortholog_one2one	RIPPLY3
ENSG00000284017			PLCL2
ENSG00000175664	ENSMUSG00000029660	ortholog_one2one	TEX26
ENSG00000284477			PLCL2-AS1
ENSG00000160208	ENSMUSG00000058392	ortholog_one2one	RRP1B
ENSG00000077984	ENSMUSG00000068129	ortholog_one2one	CST7
ENSG00000233009			NALCN-AS1
ENSG00000041515	ENSMUSG00000039057	ortholog_one2one	MYO16
ENSG00000101474	ENSMUSG00000033096	ortholog_one2one	APMAP
ENSG00000160209	ENSMUSG00000032788	ortholog_one2one	PDXK
ENSG00000125864	ENSMUSG00000027420	ortholog_one2one	BFSP1
ENSG00000132874	ENSMUSG00000024552	ortholog_one2one	SLC14A2
ENSG00000149435	ENSMUSG00000006345	ortholog_one2many	GGTLC1
ENSG00000234527			PCDH9-AS1
ENSG00000187498	ENSMUSG00000031502	ortholog_one2one	COL4A1
ENSG00000017797	ENSMUSG00000024096	ortholog_one2one	RALBP1
ENSG00000170369			CST2
ENSG00000125868	ENSMUSG00000015932	ortholog_one2one	DSTN
ENSG00000125834	ENSMUSG00000037885	ortholog_one2one	STK35
ENSG00000215397	ENSMUSG00000060257	ortholog_one2one	SCRT2
ENSG00000226263			ISM1-AS1
ENSG00000198646	ENSMUSG00000038369	ortholog_one2one	NCOA6
ENSG00000141380	ENSMUSG00000037013	ortholog_one2one	SS18
ENSG00000160213	ENSMUSG00000005054	ortholog_one2one	CSTB
ENSG00000160214	ENSMUSG00000061032	ortholog_one2one	RRP1
ENSG00000088782	ENSMUSG00000027468	ortholog_many2many	DEFB127
ENSG00000160216	ENSMUSG00000001211	ortholog_one2one	AGPAT3
ENSG00000172296	ENSMUSG00000039092	ortholog_one2one	SPTLC3
ENSG00000288216			SLC5A11
ENSG00000288353			ARHGAP17
ENSG00000288503			DDX51
ENSG00000288146			NOC4L
ENSG00000231194			FARP1-AS1
ENSG00000215547	ENSMUSG00000074679	ortholog_one2one	DEFB115
ENSG00000288490			GALNT9
ENSG00000185950	ENSMUSG00000038894	ortholog_one2one	IRS2
ENSG00000236678			LINC00347
ENSG00000236053			LINC01067
ENSG00000153498	ENSMUSG00000010435	ortholog_one2one	SPACA7
ENSG00000226846			LINC00348
ENSG00000160218	ENSMUSG00000000374	ortholog_one2one	TRAPPC10
ENSG00000260102			LINC01070
ENSG00000133115	ENSMUSG00000027744	ortholog_one2one	STOML3
ENSG00000260343			LINC01043
ENSG00000088448	ENSMUSG00000031508	ortholog_one2one	ANKRD10
ENSG00000223617			LINC00370
ENSG00000260094			LINC00564
ENSG00000229792			LINC00399
ENSG00000261498			LINC00566
ENSG00000291748			COL3A1
ENSG00000223626			LINC01044
ENSG00000184497	ENSMUSG00000038457	ortholog_one2one	TMEM255B
ENSG00000101384	ENSMUSG00000027276	ortholog_one2one	JAG1
ENSG00000101745	ENSMUSG00000034647	ortholog_one2one	ANKRD12
ENSG00000226370			LINC00375
ENSG00000241945	ENSMUSG00000032834	ortholog_one2one	PWP2
ENSG00000175198	ENSMUSG00000041650	ortholog_one2one	PCCA
ENSG00000152242	ENSMUSG00000047466	ortholog_one2one	C18orf25
ENSG00000089057	ENSMUSG00000027340	ortholog_one2one	SLC23A2
ENSG00000157540	ENSMUSG00000022897	ortholog_one2one	DYRK1A
ENSG00000154839	ENSMUSG00000036223	ortholog_one2one	SKA1
ENSG00000291560			PCP4
ENSG00000291561			DSCAM
ENSG00000291563			DSCAM-AS1
ENSG00000101435	ENSMUSG00000027446	ortholog_one2many	CST9L
ENSG00000101435	ENSMUSG00000027445	ortholog_one2many	CST9L
ENSG00000234854			LINC00676
ENSG00000223404			LINC00397
ENSG00000141425	ENSMUSG00000040446	ortholog_one2one	RPRD1A
ENSG00000126216	ENSMUSG00000000759	ortholog_one2one	TUBGCP3
ENSG00000089123	ENSMUSG00000039033	ortholog_one2one	TASP1
ENSG00000180205	ENSMUSG00000074594	ortholog_one2one	WFDC9
ENSG00000149639	ENSMUSG00000055485	ortholog_one2one	SOGA1
ENSG00000152214	ENSMUSG00000057455	ortholog_one2one	RIT2
ENSG00000180305	ENSMUSG00000070529	ortholog_one2one	WFDC10A
ENSG00000179935			LINC00652
ENSG00000212710	ENSMUSG00000021000	ortholog_one2many	CTAGE1
ENSG00000101445	ENSMUSG00000037754	ortholog_one2one	PPP1R16B
ENSG00000283847			HBP1
ENSG00000134489	ENSMUSG00000037346	ortholog_one2one	HRH4
ENSG00000284369			COG5
ENSG00000283812			GPR22
ENSG00000284103			DUS4L
ENSG00000101773	ENSMUSG00000041238	ortholog_one2one	RBBP8
ENSG00000283852			BCAP29
ENSG00000101452	ENSMUSG00000027655	ortholog_one2one	DHX35
ENSG00000141956	ENSMUSG00000014039	ortholog_one2one	PRDM15
ENSG00000185974	ENSMUSG00000031450	ortholog_one2one	GRK1
ENSG00000139797			RNF113B
ENSG00000229938			MYO16-AS2
ENSG00000236242			MYO16-AS1
ENSG00000230156			LINC00443
ENSG00000227848			SUCLA2-AS1
ENSG00000122042	ENSMUSG00000001687	ortholog_one2one	UBL3
ENSG00000231428			LINC00396
ENSG00000226037			LINC01040
ENSG00000102539			MLNR
ENSG00000124191	ENSMUSG00000074607	ortholog_one2one	TOX2
ENSG00000122025	ENSMUSG00000042817	ortholog_one2one	FLT3
ENSG00000168234	ENSMUSG00000024424	ortholog_one2one	TTC39C
ENSG00000235408			SNORA71B
ENSG00000291765			COL18A1-AS2
ENSG00000064655	ENSMUSG00000017897	ortholog_one2one	EYA2
ENSG00000291766			COL18A1-AS1
ENSG00000291606			ADAMTSL3
ENSG00000292234			COL18A1
ENSG00000134884	ENSMUSG00000040459	ortholog_one2one	ARGLU1
ENSG00000291608			SH3GL3
ENSG00000152767	ENSMUSG00000025555	ortholog_one2one	FARP1
ENSG00000141639	ENSMUSG00000024558	ortholog_one2one	MAPK4
ENSG00000291625			ZSCAN2
ENSG00000291629			WDR73
ENSG00000141622	ENSMUSG00000025427	ortholog_one2one	RNF165
ENSG00000291631			NMB
ENSG00000180083	ENSMUSG00000078940	ortholog_one2one	WFDC11
ENSG00000177511	ENSMUSG00000056812	ortholog_one2one	ST8SIA3
ENSG00000176641	ENSMUSG00000047496	ortholog_one2one	RNF152
ENSG00000062598	ENSMUSG00000017670	ortholog_one2one	ELMO2
ENSG00000166510	ENSMUSG00000038903	ortholog_one2one	CCDC68
ENSG00000198445	ENSMUSG00000038044	ortholog_one2one	CCT8L2
ENSG00000175387	ENSMUSG00000024563	ortholog_one2one	SMAD2
ENSG00000160199	ENSMUSG00000006705	ortholog_one2one	PKNOX1
ENSG00000179813	ENSMUSG00000045655	ortholog_one2one	FAM216B
ENSG00000233532			LINC00460
ENSG00000291823			TCEAL2
ENSG00000291824			BEX5
ENSG00000283985			C17orf97
ENSG00000291827			TCEAL6
ENSG00000160200	ENSMUSG00000024039	ortholog_one2one	CBS
ENSG00000283883			VPS53
ENSG00000099917	ENSMUSG00000012114	ortholog_one2one	MED15
ENSG00000229483			LINC00362
ENSG00000229558			SACS-AS1
ENSG00000232977			LINC00327
ENSG00000227893			LINC00352
ENSG00000041353	ENSMUSG00000024511	ortholog_one2one	RAB27B
ENSG00000136156	ENSMUSG00000022108	ortholog_one2one	ITM2B
ENSG00000091164	ENSMUSG00000024583	ortholog_one2one	TXNL1
ENSG00000233456			LINC01077
ENSG00000204977	ENSMUSG00000035235	ortholog_one2one	TRIM13
ENSG00000292244			NKRF
ENSG00000198553	ENSMUSG00000046168	ortholog_one2one	KCNRG
ENSG00000158480	ENSMUSG00000047030	ortholog_one2one	SPATA2
ENSG00000101447	ENSMUSG00000027654	ortholog_one2one	FAM83D
ENSG00000134030	ENSMUSG00000052928	ortholog_one2one	CTIF
ENSG00000197496	ENSMUSG00000027661	ortholog_one2one	SLC2A10
ENSG00000233672			RNASEH2B-AS1
ENSG00000158445	ENSMUSG00000050556	ortholog_one2one	KCNB1
ENSG00000124249	ENSMUSG00000035238	ortholog_one2one	KCNK15
ENSG00000149654	ENSMUSG00000053166	ortholog_one2one	CDH22
ENSG00000136104	ENSMUSG00000021932	ortholog_one2one	RNASEH2B
ENSG00000124226	ENSMUSG00000006418	ortholog_one2one	RNF114
ENSG00000291863			OR5T2
ENSG00000291866			OR5T3
ENSG00000291860			OR5T1
ENSG00000160202	ENSMUSG00000024041	ortholog_one2one	CRYAA
ENSG00000291864			OR8H1
ENSG00000291865			OR8K3
ENSG00000080189	ENSMUSG00000017664	ortholog_one2one	SLC35C2
ENSG00000291861			OR8K1
ENSG00000291858			OR8J1
ENSG00000291846			OR8U1
ENSG00000160201	ENSMUSG00000061613	ortholog_one2one	U2AF1
ENSG00000291852			OR5M9
ENSG00000291859			OR5M3
ENSG00000291862			OR5M8
ENSG00000184828	ENSMUSG00000044646	ortholog_one2one	ZBTB7C
ENSG00000184792	ENSMUSG00000020435	ortholog_one2one	OSBP2
ENSG00000283059			KLLN
ENSG00000284792			PTEN
ENSG00000185917	ENSMUSG00000022948	ortholog_one2one	SETD4
ENSG00000291884			ZNF496
ENSG00000124151	ENSMUSG00000027678	ortholog_one2one	NCOA3
ENSG00000228075	ENSMUSG00000044502	ortholog_one2many	BOD1L2
ENSG00000141665	ENSMUSG00000034391	ortholog_one2one	FBXO15
ENSG00000141437	ENSMUSG00000045973	ortholog_one2many	SLC25A52
ENSG00000166562	ENSMUSG00000024516	ortholog_one2one	SEC11C
ENSG00000224574			COL18A1-AS2
ENSG00000288194			OR4M2
ENSG00000183535			COL18A1-AS1
ENSG00000288501			OR4N4
ENSG00000291905			FCER1A
ENSG00000288347			POTEB
ENSG00000288478			NIPA1
ENSG00000291903			OR10J1
ENSG00000173638	ENSMUSG00000001436	ortholog_one2one	SLC19A1
ENSG00000081138	ENSMUSG00000026312	ortholog_one2one	CDH7
ENSG00000288461			CYFIP1
ENSG00000291901			OR10J3
ENSG00000288214			GOLGA6L1
ENSG00000124089	ENSMUSG00000038537	ortholog_one2one	MC3R
ENSG00000288517			GOLGA6L2
ENSG00000288188			MAGEL2
ENSG00000288364			NDN
ENSG00000101425	ENSMUSG00000052922	ortholog_one2one	BPI
ENSG00000292284			GOLGA6L6
ENSG00000288113			POTEB2
ENSG00000134779	ENSMUSG00000024269	ortholog_one2one	TPGS2
ENSG00000182871	ENSMUSG00000001435	ortholog_one2one	COL18A1
ENSG00000124126	ENSMUSG00000039621	ortholog_one2one	PREX1
ENSG00000291908			OR52J3
ENSG00000291909			OR52E2
ENSG00000099985	ENSMUSG00000058755	ortholog_one2one	OSM
ENSG00000185721	ENSMUSG00000020457	ortholog_one2one	DRG1
ENSG00000124212	ENSMUSG00000017969	ortholog_one2one	PTGIS
ENSG00000176635	ENSMUSG00000020419	ortholog_one2one	HORMAD2
ENSG00000054803	ENSMUSG00000067578	ortholog_one2one	CBLN4
ENSG00000166603	ENSMUSG00000047259	ortholog_one2one	MC4R
ENSG00000054793	ENSMUSG00000027546	ortholog_one2one	ATP9A
ENSG00000100365	ENSMUSG00000071715	ortholog_one2one	NCF4
ENSG00000176124			DLEU1
ENSG00000166479	ENSMUSG00000024614	ortholog_one2one	TMX3
ENSG00000125970	ENSMUSG00000027593	ortholog_one2one	RALY
ENSG00000150510	ENSMUSG00000035184	ortholog_one2one	FAM124A
ENSG00000282986			EIF3K
ENSG00000205863	ENSMUSG00000071347	ortholog_one2many	C1QTNF9B
ENSG00000282844			ACTN4
ENSG00000228741			SPATA13
ENSG00000189167	ENSMUSG00000056586	ortholog_one2one	ZAR1L
ENSG00000291729			RNF139
ENSG00000282992			LGALS4
ENSG00000291730			TATDN1
ENSG00000258609			LINC-ROR
ENSG00000139597	ENSMUSG00000041132	ortholog_one2one	N4BP2L1
ENSG00000282853			ECH1
ENSG00000183844	ENSMUSG00000022938	ortholog_one2one	FAM3B
ENSG00000282947			HNRNPL
ENSG00000198089	ENSMUSG00000023764	ortholog_one2one	SFI1
ENSG00000101542	ENSMUSG00000050840	ortholog_one2one	CDH20
ENSG00000282895			RINL
ENSG00000283100			SIRT2
ENSG00000180138			CSNK1A1L
ENSG00000133111	ENSMUSG00000036615	ortholog_one2one	RFXAP
ENSG00000282905			NFKBIB
ENSG00000154734	ENSMUSG00000022893	ortholog_one2one	ADAMTS1
ENSG00000133107	ENSMUSG00000027748	ortholog_one2one	TRPC4
ENSG00000283099			CCER2
ENSG00000283104			SARS2
ENSG00000283018			MRPS12
ENSG00000175354	ENSMUSG00000024539	ortholog_one2one	PTPN2
ENSG00000282954			FBXO17
ENSG00000124216	ENSMUSG00000042821	ortholog_one2one	SNAI1
ENSG00000282902			LGALS7B
ENSG00000231265			TRERNA1
ENSG00000283082			LGALS7
ENSG00000159055	ENSMUSG00000022978	ortholog_one2one	MIS18A
ENSG00000227256			MIS18A-AS1
ENSG00000170262	ENSMUSG00000039956	ortholog_one2one	MRAP
ENSG00000101194	ENSMUSG00000023393	ortholog_one2one	SLC17A9
ENSG00000284774			HSF1
ENSG00000160193	ENSMUSG00000024037	ortholog_one2one	WDR4
ENSG00000285482			DGAT1
ENSG00000284923			SCRT1
ENSG00000285272			TMEM249
ENSG00000285442			FBXL6
ENSG00000285451			ADCK5
ENSG00000132825	ENSMUSG00000049999	ortholog_one2one	PPP1R3D
ENSG00000101132	ENSMUSG00000052033	ortholog_one2one	PFDN4
ENSG00000285049			CPSF1
ENSG00000101182	ENSMUSG00000027566	ortholog_one2one	PSMA7
ENSG00000285243			SLC39A4
ENSG00000285339			VPS28
ENSG00000124215	ENSMUSG00000039155	ortholog_one2one	CDH26
ENSG00000285112			SLC52A2
ENSG00000081913	ENSMUSG00000044340	ortholog_one2one	PHLPP1
ENSG00000160194	ENSMUSG00000024038	ortholog_one2one	NDUFV3
ENSG00000122035	ENSMUSG00000029641	ortholog_one2one	RASL11A
ENSG00000100346	ENSMUSG00000022416	ortholog_one2one	CACNA1I
ENSG00000261097			LINC00563
ENSG00000197586	ENSMUSG00000033068	ortholog_one2one	ENTPD6
ENSG00000154727	ENSMUSG00000008976	ortholog_one2one	GABPA
ENSG00000284099			SQSTM1
ENSG00000080618	ENSMUSG00000021999	ortholog_one2one	CPB2
ENSG00000284260			RUFY1
ENSG00000071991	ENSMUSG00000047216	ortholog_one2one	CDH19
ENSG00000283718			CBY3
ENSG00000283777			CANX
ENSG00000136167	ENSMUSG00000021998	ortholog_one2one	LCP1
ENSG00000159212	ENSMUSG00000022949	ortholog_one2one	CLIC6
ENSG00000283780			MAML1
ENSG00000283887			LTC4S
ENSG00000266256			LINC00683
ENSG00000185808	ENSMUSG00000022940	ortholog_one2one	PIGP
ENSG00000284501			MGAT4B
ENSG00000206026			SMIM21
ENSG00000159197	ENSMUSG00000039672	ortholog_one2one	KCNE2
ENSG00000291737			ZNF558
ENSG00000274391	ENSMUSG00000031481	ortholog_one2many	TPTE
ENSG00000291743			MBD3L1
ENSG00000215475	ENSMUSG00000091722	ortholog_one2one	SIAH3
ENSG00000284400			TBC1D9B
ENSG00000291738			MUC16
ENSG00000141428	ENSMUSG00000024273	ortholog_one2one	C18orf21
ENSG00000284254			HNRNPH1
ENSG00000134504	ENSMUSG00000036225	ortholog_one2one	KCTD1
ENSG00000229599			LINC00411
ENSG00000102452	ENSMUSG00000000197	ortholog_one2one	NALCN
ENSG00000100354	ENSMUSG00000047888	ortholog_one2one	TNRC6B
ENSG00000141424	ENSMUSG00000024270	ortholog_one2one	SLC39A6
ENSG00000159082	ENSMUSG00000022973	ortholog_one2one	SYNJ1
ENSG00000291745			MED10
ENSG00000291747			UBE2QL1
ENSG00000198081	ENSMUSG00000049672	ortholog_one2one	ZBTB14
ENSG00000130701	ENSMUSG00000038980	ortholog_one2one	RBBP8NL
ENSG00000228422			LINC00687
ENSG00000175329	ENSMUSG00000031621	ortholog_one2one	ISX
ENSG00000101439	ENSMUSG00000033156	ortholog_one2many	CST3
ENSG00000101439	ENSMUSG00000027447	ortholog_one2many	CST3
ENSG00000100294	ENSMUSG00000048755	ortholog_one2one	MCAT
ENSG00000166573	ENSMUSG00000024553	ortholog_one2one	GALR1
ENSG00000261057			LINC00555
ENSG00000291969			MANBAL
ENSG00000176177	ENSMUSG00000050439	ortholog_one2one	ENTHD1
ENSG00000198795	ENSMUSG00000024420	ortholog_one2one	ZNF521
ENSG00000175820	ENSMUSG00000091844	ortholog_one2one	CCDC168
ENSG00000151287	ENSMUSG00000026049	ortholog_one2one	TEX30
ENSG00000291971			SRC
ENSG00000101193	ENSMUSG00000027573	ortholog_one2one	GID8
ENSG00000128342	ENSMUSG00000034394	ortholog_one2one	LIF
ENSG00000291972			GHRH
ENSG00000100307	ENSMUSG00000053411	ortholog_one2one	CBX7
ENSG00000291973			RPN2
ENSG00000270181			BIVM-ERCC5
ENSG00000124225	ENSMUSG00000038400	ortholog_one2one	PMEPA1
ENSG00000288513			OR4F4
ENSG00000292233			MROH8
ENSG00000288464			FAM138E
ENSG00000288468			MIR1302-10
ENSG00000100344	ENSMUSG00000041653	ortholog_one2one	PNPLA3
ENSG00000154059	ENSMUSG00000024423	ortholog_one2one	IMPACT
ENSG00000134897	ENSMUSG00000041684	ortholog_one2one	BIVM
ENSG00000185272	ENSMUSG00000032940	ortholog_one2one	RBM11
ENSG00000101365	ENSMUSG00000027406	ortholog_one2one	IDH3B
ENSG00000186976	ENSMUSG00000022441	ortholog_one2one	EFCAB6
ENSG00000155304	ENSMUSG00000032932	ortholog_one2one	HSPA13
ENSG00000183527	ENSMUSG00000022913	ortholog_one2one	PSMG1
ENSG00000233695			GAS6-AS1
ENSG00000141668	ENSMUSG00000024647	ortholog_one2one	CBLN2
ENSG00000183087	ENSMUSG00000031451	ortholog_one2one	GAS6
ENSG00000226921			LINC00454
ENSG00000229373			LINC00452
ENSG00000185658	ENSMUSG00000022914	ortholog_one2one	BRWD1
ENSG00000237119			LINC01056
ENSG00000136159	ENSMUSG00000033405	ortholog_one2one	NUDT15
ENSG00000136146	ENSMUSG00000022109	ortholog_one2one	MED4
ENSG00000125977	ENSMUSG00000074656	ortholog_one2one	EIF2S2
ENSG00000054611	ENSMUSG00000051864	ortholog_one2one	TBC1D22A
ENSG00000229111			MED4-AS1
ENSG00000203883	ENSMUSG00000046470	ortholog_one2one	SOX18
ENSG00000139687	ENSMUSG00000022105	ortholog_one2one	RB1
ENSG00000154930	ENSMUSG00000027452	ortholog_one2one	ACSS1
ENSG00000102683	ENSMUSG00000035296	ortholog_one2one	SGCG
ENSG00000139746	ENSMUSG00000022119	ortholog_one2one	RBM26
ENSG00000101134	ENSMUSG00000027560	ortholog_one2one	DOK5
ENSG00000158470	ENSMUSG00000017929	ortholog_one2one	B4GALT5
ENSG00000125266	ENSMUSG00000001300	ortholog_one2one	EFNB2
ENSG00000197971	ENSMUSG00000041607	ortholog_one2one	MBP
ENSG00000020256	ENSMUSG00000027551	ortholog_one2one	ZFP64
ENSG00000102780	ENSMUSG00000034731	ortholog_one2one	DGKH
ENSG00000100426	ENSMUSG00000034333	ortholog_one2one	ZBED4
ENSG00000238141			BRWD1-AS1
ENSG00000291761			MEF2D
ENSG00000101115	ENSMUSG00000027547	ortholog_one2one	SALL4
ENSG00000100316	ENSMUSG00000060036	ortholog_one2one	RPL3
ENSG00000205581	ENSMUSG00000040681	ortholog_one2one	HMGN1
ENSG00000291754			IQGAP3
ENSG00000101144	ENSMUSG00000008999	ortholog_one2one	BMP7
ENSG00000291760			TTC24
ENSG00000291756			HAPLN2
ENSG00000292251			GPATCH4
ENSG00000132631	ENSMUSG00000027431	ortholog_one2one	SCP2D1
ENSG00000125533	ENSMUSG00000045493	ortholog_one2one	BHLHE23
ENSG00000179242	ENSMUSG00000000305	ortholog_one2one	CDH4
ENSG00000136143	ENSMUSG00000022110	ortholog_one2one	SUCLA2
ENSG00000101079	ENSMUSG00000027634	ortholog_one2one	NDRG3
ENSG00000075218	ENSMUSG00000022385	ortholog_one2one	GTSE1
ENSG00000101493	ENSMUSG00000058881	ortholog_one2one	ZNF516
ENSG00000154080	ENSMUSG00000047161	ortholog_one2one	CHST9
ENSG00000184708	ENSMUSG00000020454	ortholog_one2one	EIF4ENIF1
ENSG00000288335			TWIST2
ENSG00000291804			OR4K2
ENSG00000265933			LINC00668
ENSG00000291822			OR4K5
ENSG00000291807			OR4K1
ENSG00000291812			OR4K15
ENSG00000291805			OR4K14
ENSG00000291806			OR4K13
ENSG00000171858	ENSMUSG00000039001	ortholog_one2one	RPS21
ENSG00000291772			OR4L1
ENSG00000291811			OR4K17
ENSG00000291808			OR4N5
ENSG00000291810			OR11G2
ENSG00000291779			OR11H6
ENSG00000291809			OR11H4
ENSG00000291781			TTC5
ENSG00000169508	ENSMUSG00000051212	ortholog_one2one	GPR183
ENSG00000251015			SLC25A30-AS1
ENSG00000291784			CCNB1IP1
ENSG00000139826	ENSMUSG00000040396	ortholog_one2one	ABHD13
ENSG00000134490	ENSMUSG00000049411	ortholog_one2one	TMEM241
ENSG00000087510	ENSMUSG00000028640	ortholog_one2one	TFAP2C
ENSG00000139684	ENSMUSG00000021996	ortholog_one2one	ESD
ENSG00000291789			RPPH1
ENSG00000291803			PARP2
ENSG00000184402	ENSMUSG00000039086	ortholog_one2one	SS18L1
ENSG00000291791			TEP1
ENSG00000101361	ENSMUSG00000027405	ortholog_one2one	NOP56
ENSG00000102468	ENSMUSG00000034997	ortholog_one2one	HTR2A
ENSG00000224517			HTR2A-AS1
ENSG00000223815			DIAPH3-AS2
ENSG00000183036			PCP4
ENSG00000227336			LINC00434
ENSG00000291793			KLHL33
ENSG00000291794			OSGEP
ENSG00000083544	ENSMUSG00000022019	ortholog_one2one	TDRD3
ENSG00000171587	ENSMUSG00000050272	ortholog_one2one	DSCAM
ENSG00000291796			APEX1
ENSG00000234300			LINC00229
ENSG00000248405			PRR5-ARHGAP8
ENSG00000291814			PNP
ENSG00000291813			RNASE10
ENSG00000235123			DSCAM-AS1
ENSG00000265843			LINC01029
ENSG00000182240	ENSMUSG00000040605	ortholog_one2one	BACE2
ENSG00000125514			LINC00029
ENSG00000101096	ENSMUSG00000027544	ortholog_one2one	NFATC2
ENSG00000134759	ENSMUSG00000024271	ortholog_one2one	ELP2
ENSG00000100347	ENSMUSG00000022437	ortholog_one2one	SAMM50
ENSG00000230223			ATXN8OS
ENSG00000102572	ENSMUSG00000063410	ortholog_one2one	STK24
ENSG00000280109			PLAC4
ENSG00000224388			BACE2-IT1
ENSG00000227702			LINC00111
ENSG00000236384			LINC00479
ENSG00000232401			LINC00112
ENSG00000183421	ENSMUSG00000005251	ortholog_one2one	RIPK4
ENSG00000075234	ENSMUSG00000035944	ortholog_one2one	TTC38
ENSG00000160179	ENSMUSG00000024030	ortholog_one2one	ABCG1
ENSG00000291834			PFDN5
ENSG00000136161	ENSMUSG00000022106	ortholog_one2one	RCBTB2
ENSG00000196074	ENSMUSG00000060445	ortholog_one2one	SYCP2
ENSG00000284980			AGPAT5
ENSG00000291836			AAAS
ENSG00000284881			DEFB1
ENSG00000285136			DEFA6
ENSG00000285318			DEFA4
ENSG00000284983			DEFA1
ENSG00000284835			DEFA3
ENSG00000285251			DEFA5
ENSG00000100372	ENSMUSG00000022404	ortholog_one2one	SLC25A17
ENSG00000291837			SP7
ENSG00000178235	ENSMUSG00000075478	ortholog_one2one	SLITRK1
ENSG00000132965	ENSMUSG00000060063	ortholog_one2one	ALOX5AP
ENSG00000285250			MSRA
ENSG00000032742	ENSMUSG00000040040	ortholog_one2one	IFT88
ENSG00000130702	ENSMUSG00000015647	ortholog_one2one	LAMA5
ENSG00000160181	ENSMUSG00000024028	ortholog_one2one	TFF2
