Gene stable ID	Human gene stable ID	Human homology type
ENSMUSG00000036800	ENSG00000147724	ortholog_one2one
ENSMUSG00000036815	ENSG00000175497	ortholog_one2one
ENSMUSG00000036854	ENSG00000004776	ortholog_one2one
ENSMUSG00000036862	ENSG00000166341	ortholog_one2one
ENSMUSG00000036867	ENSG00000137834	ortholog_one2one
ENSMUSG00000036887	ENSG00000173372	ortholog_one2one
ENSMUSG00000036894	ENSG00000181467	ortholog_one2one
ENSMUSG00000036896	ENSG00000159189	ortholog_one2one
ENSMUSG00000036902	ENSG00000171208	ortholog_one2one
ENSMUSG00000036905	ENSG00000173369	ortholog_one2one
ENSMUSG00000036907	ENSG00000144119	ortholog_one2one
ENSMUSG00000036908	ENSG00000110057	ortholog_one2one
ENSMUSG00000036931	ENSG00000167604	ortholog_one2one
ENSMUSG00000036943	ENSG00000166128	ortholog_one2one
ENSMUSG00000036944	ENSG00000165071	ortholog_one2one
ENSMUSG00000036986	ENSG00000140464	ortholog_one2one
ENSMUSG00000037005	ENSG00000122121	ortholog_one2one
ENSMUSG00000037010	ENSG00000171388	ortholog_one2one
ENSMUSG00000037012	ENSG00000156515	ortholog_one2one
ENSMUSG00000037016	ENSG00000150893	ortholog_one2one
ENSMUSG00000037035	ENSG00000163083	ortholog_one2one
ENSMUSG00000037053	ENSG00000160862	ortholog_one2one
ENSMUSG00000037138	ENSG00000144218	ortholog_one2one
ENSMUSG00000037139	ENSG00000142661	ortholog_one2one
ENSMUSG00000037166	ENSG00000167641	ortholog_one2one
ENSMUSG00000037196	ENSG00000112530	ortholog_one2one
ENSMUSG00000037202	ENSG00000180644	ortholog_one2one
ENSMUSG00000037211	ENSG00000164056	ortholog_one2one
ENSMUSG00000037225	ENSG00000138685	ortholog_one2one
ENSMUSG00000037236	ENSG00000015479	ortholog_one2one
ENSMUSG00000037242	ENSG00000169504	ortholog_one2one
ENSMUSG00000037278	ENSG00000109084	ortholog_one2one
ENSMUSG00000037280	ENSG00000139629	ortholog_one2one
ENSMUSG00000037318	ENSG00000009790	ortholog_one2one
ENSMUSG00000037337	ENSG00000104814	ortholog_one2one
ENSMUSG00000037379	ENSG00000159674	ortholog_one2one
ENSMUSG00000037386	ENSG00000176406	ortholog_one2one
ENSMUSG00000037405	ENSG00000090339	ortholog_one2one
ENSMUSG00000037406	ENSG00000169495	ortholog_one2one
ENSMUSG00000037411	ENSG00000106366	ortholog_one2one
ENSMUSG00000037416	ENSG00000172869	ortholog_one2one
ENSMUSG00000037419	ENSG00000149218	ortholog_one2one
ENSMUSG00000037428	ENSG00000128564	ortholog_one2one
ENSMUSG00000037447	ENSG00000196843	ortholog_one2one
ENSMUSG00000037474	ENSG00000143476	ortholog_one2one
ENSMUSG00000037492	ENSG00000165061	ortholog_one2one
ENSMUSG00000037533	ENSG00000158987	ortholog_one2one
ENSMUSG00000037552	ENSG00000090924	ortholog_one2one
ENSMUSG00000037553	ENSG00000204160	ortholog_one2one
ENSMUSG00000037577	ENSG00000105131	ortholog_one2one
ENSMUSG00000037621	ENSG00000168874	ortholog_one2one
ENSMUSG00000037646	ENSG00000132549	ortholog_one2one
ENSMUSG00000037653	ENSG00000183783	ortholog_one2one
ENSMUSG00000037683	ENSG00000165309	ortholog_one2one
ENSMUSG00000037689	ENSG00000284701	ortholog_one2one
ENSMUSG00000037706	ENSG00000110651	ortholog_one2one
ENSMUSG00000037709	ENSG00000138640	ortholog_one2one
ENSMUSG00000037712	ENSG00000073712	ortholog_one2one
ENSMUSG00000037731	ENSG00000130775	ortholog_one2one
ENSMUSG00000037736	ENSG00000064042	ortholog_one2one
ENSMUSG00000037754	ENSG00000101445	ortholog_one2one
ENSMUSG00000037759	ENSG00000125384	ortholog_one2one
ENSMUSG00000037797	ENSG00000198099	ortholog_one2one
ENSMUSG00000037813	ENSG00000149633	ortholog_one2one
ENSMUSG00000037820	ENSG00000198959	ortholog_one2one
ENSMUSG00000037855	ENSG00000138311	ortholog_one2one
ENSMUSG00000037860	ENSG00000163568	ortholog_one2one
ENSMUSG00000037868	ENSG00000122877	ortholog_one2one
ENSMUSG00000037876	ENSG00000171988	ortholog_one2one
ENSMUSG00000037892	ENSG00000189184	ortholog_one2one
ENSMUSG00000037913	ENSG00000121895	ortholog_one2one
ENSMUSG00000037922	ENSG00000153064	ortholog_one2one
ENSMUSG00000037926	ENSG00000141298	ortholog_one2one
ENSMUSG00000037936	ENSG00000073060	ortholog_one2one
ENSMUSG00000037940	ENSG00000109452	ortholog_one2one
ENSMUSG00000037942	ENSG00000132693	ortholog_one2one
ENSMUSG00000037944	ENSG00000126353	ortholog_one2one
ENSMUSG00000037946	ENSG00000127084	ortholog_one2one
ENSMUSG00000037953	ENSG00000118017	ortholog_one2one
ENSMUSG00000037972	ENSG00000184602	ortholog_one2one
ENSMUSG00000037990	ENSG00000172985	ortholog_one2one
ENSMUSG00000037992	ENSG00000131759	ortholog_one2one
ENSMUSG00000037999	ENSG00000047365	ortholog_one2one
ENSMUSG00000038037	ENSG00000185338	ortholog_one2one
ENSMUSG00000038045	ENSG00000138068	ortholog_one2one
ENSMUSG00000038067	ENSG00000108342	ortholog_one2one
ENSMUSG00000038115	ENSG00000047617	ortholog_one2one
ENSMUSG00000038128	ENSG00000152495	ortholog_one2one
ENSMUSG00000038145	ENSG00000163788	ortholog_one2one
ENSMUSG00000038146	ENSG00000074181	ortholog_one2one
ENSMUSG00000038147	ENSG00000066294	ortholog_one2one
ENSMUSG00000038151	ENSG00000057657	ortholog_one2one
ENSMUSG00000038173	ENSG00000164303	ortholog_one2one
ENSMUSG00000038175	ENSG00000007944	ortholog_one2one
ENSMUSG00000038179	ENSG00000026751	ortholog_one2one
ENSMUSG00000038193	ENSG00000164107	ortholog_one2one
ENSMUSG00000038204	ENSG00000146926	ortholog_one2one
ENSMUSG00000038209	ENSG00000179914	ortholog_one2one
ENSMUSG00000038227	ENSG00000078399	ortholog_one2one
ENSMUSG00000038236	ENSG00000122592	ortholog_one2one
ENSMUSG00000038304	ENSG00000117281	ortholog_one2one
ENSMUSG00000038305	ENSG00000196141	ortholog_one2one
ENSMUSG00000038312	ENSG00000088298	ortholog_one2one
ENSMUSG00000038349	ENSG00000115896	ortholog_one2one
ENSMUSG00000038352	ENSG00000141748	ortholog_one2one
ENSMUSG00000038357	ENSG00000164047	ortholog_one2one
ENSMUSG00000038368	ENSG00000188352	ortholog_one2one
ENSMUSG00000038370	ENSG00000248485	ortholog_one2one
ENSMUSG00000038371	ENSG00000133812	ortholog_one2one
ENSMUSG00000038387	ENSG00000126458	ortholog_one2one
ENSMUSG00000038393	ENSG00000265972	ortholog_one2one
ENSMUSG00000038400	ENSG00000124225	ortholog_one2one
ENSMUSG00000038412	ENSG00000181061	ortholog_one2one
ENSMUSG00000038415	ENSG00000164379	ortholog_one2one
ENSMUSG00000038418	ENSG00000120738	ortholog_one2one
ENSMUSG00000038421	ENSG00000132185	ortholog_one2one
ENSMUSG00000038457	ENSG00000184497	ortholog_one2one
ENSMUSG00000038463	ENSG00000162745	ortholog_one2one
ENSMUSG00000038498	ENSG00000175294	ortholog_one2one
ENSMUSG00000038508	ENSG00000130513	ortholog_one2one
ENSMUSG00000038518	ENSG00000008083	ortholog_one2one
ENSMUSG00000038523	ENSG00000149609	ortholog_one2one
ENSMUSG00000038530	ENSG00000117152	ortholog_one2one
ENSMUSG00000038539	ENSG00000169136	ortholog_one2one
ENSMUSG00000038543	ENSG00000118292	ortholog_one2one
ENSMUSG00000038583	ENSG00000198523	ortholog_one2one
ENSMUSG00000038587	ENSG00000131016	ortholog_one2one
ENSMUSG00000038602	ENSG00000196376	ortholog_one2one
ENSMUSG00000038608	ENSG00000135905	ortholog_one2one
ENSMUSG00000038612	ENSG00000143384	ortholog_one2one
ENSMUSG00000038623	ENSG00000136404	ortholog_one2one
ENSMUSG00000038642	ENSG00000163131	ortholog_one2one
ENSMUSG00000038644	ENSG00000062822	ortholog_one2one
ENSMUSG00000038663	ENSG00000186628	ortholog_one2one
ENSMUSG00000038665	ENSG00000157680	ortholog_one2one
ENSMUSG00000038668	ENSG00000198121	ortholog_one2one
ENSMUSG00000038676	ENSG00000163794	ortholog_one2one
ENSMUSG00000038718	ENSG00000167081	ortholog_one2one
ENSMUSG00000038721	ENSG00000260027	ortholog_one2one
ENSMUSG00000038745	ENSG00000174885	ortholog_one2one
ENSMUSG00000038811	ENSG00000167083	ortholog_one2one
ENSMUSG00000038855	ENSG00000143772	ortholog_one2one
ENSMUSG00000038871	ENSG00000172331	ortholog_one2one
ENSMUSG00000038872	ENSG00000140836	ortholog_one2one
ENSMUSG00000038954	ENSG00000196284	ortholog_one2one
ENSMUSG00000038963	ENSG00000101187	ortholog_one2one
ENSMUSG00000038980	ENSG00000130701	ortholog_one2one
ENSMUSG00000038991	ENSG00000239264	ortholog_one2one
ENSMUSG00000039004	ENSG00000153162	ortholog_one2one
ENSMUSG00000039005	ENSG00000136869	ortholog_one2one
ENSMUSG00000039037	ENSG00000117069	ortholog_one2one
ENSMUSG00000039057	ENSG00000041515	ortholog_one2one
ENSMUSG00000039062	ENSG00000166825	ortholog_one2one
ENSMUSG00000039070	ENSG00000128510	ortholog_one2one
ENSMUSG00000039084	ENSG00000136457	ortholog_one2one
ENSMUSG00000039109	ENSG00000124491	ortholog_one2one
ENSMUSG00000039114	ENSG00000124785	ortholog_one2one
ENSMUSG00000039126	ENSG00000106772	ortholog_one2one
ENSMUSG00000039145	ENSG00000183049	ortholog_one2one
ENSMUSG00000039153	ENSG00000124813	ortholog_one2one
ENSMUSG00000039158	ENSG00000106948	ortholog_one2one
ENSMUSG00000039193	ENSG00000091106	ortholog_one2one
ENSMUSG00000039232	ENSG00000135604	ortholog_one2one
ENSMUSG00000039239	ENSG00000092969	ortholog_one2one
ENSMUSG00000039275	ENSG00000141568	ortholog_one2one
ENSMUSG00000039286	ENSG00000075420	ortholog_one2one
ENSMUSG00000039304	ENSG00000121858	ortholog_one2one
ENSMUSG00000039315	ENSG00000109684	ortholog_one2one
ENSMUSG00000039316	ENSG00000131378	ortholog_one2one
ENSMUSG00000039323	ENSG00000115457	ortholog_one2one
ENSMUSG00000039328	ENSG00000133874	ortholog_one2one
ENSMUSG00000039349	ENSG00000162817	ortholog_one2one
ENSMUSG00000039377	ENSG00000136630	ortholog_one2one
ENSMUSG00000039384	ENSG00000143507	ortholog_one2one
ENSMUSG00000039385	ENSG00000113361	ortholog_one2one
ENSMUSG00000039405	ENSG00000150687	ortholog_one2one
ENSMUSG00000039476	ENSG00000167157	ortholog_one2one
ENSMUSG00000039488	ENSG00000149972	ortholog_one2one
ENSMUSG00000039521	ENSG00000049768	ortholog_one2one
ENSMUSG00000039533	ENSG00000136297	ortholog_one2one
ENSMUSG00000039539	ENSG00000185053	ortholog_one2one
ENSMUSG00000039578	ENSG00000184305	ortholog_one2one
ENSMUSG00000039607	ENSG00000144642	ortholog_one2one
ENSMUSG00000039621	ENSG00000124126	ortholog_one2one
ENSMUSG00000039683	ENSG00000146555	ortholog_one2one
ENSMUSG00000039697	ENSG00000111912	ortholog_one2one
ENSMUSG00000039699	ENSG00000168062	ortholog_one2one
ENSMUSG00000039706	ENSG00000169744	ortholog_one2one
ENSMUSG00000039716	ENSG00000088538	ortholog_one2one
ENSMUSG00000039717	ENSG00000184672	ortholog_one2one
ENSMUSG00000039760	ENSG00000164485	ortholog_one2one
ENSMUSG00000039783	ENSG00000117009	ortholog_one2one
ENSMUSG00000039831	ENSG00000137962	ortholog_one2one
ENSMUSG00000039851	ENSG00000205929	ortholog_one2one
ENSMUSG00000039899	ENSG00000127951	ortholog_one2one
ENSMUSG00000039910	ENSG00000164442	ortholog_one2one
ENSMUSG00000039911	ENSG00000171621	ortholog_one2one
ENSMUSG00000039936	ENSG00000171608	ortholog_one2one
ENSMUSG00000039942	ENSG00000171522	ortholog_one2one
ENSMUSG00000039943	ENSG00000101333	ortholog_one2one
ENSMUSG00000039956	ENSG00000170262	ortholog_one2one
ENSMUSG00000039959	ENSG00000127946	ortholog_one2one
ENSMUSG00000039981	ENSG00000178199	ortholog_one2one
ENSMUSG00000039987	ENSG00000006576	ortholog_one2one
ENSMUSG00000039994	ENSG00000111602	ortholog_one2one
ENSMUSG00000040003	ENSG00000187391	ortholog_one2one
ENSMUSG00000040037	ENSG00000172260	ortholog_one2one
ENSMUSG00000040046	ENSG00000129167	ortholog_one2one
ENSMUSG00000040061	ENSG00000137841	ortholog_one2one
ENSMUSG00000040118	ENSG00000153956	ortholog_one2one
ENSMUSG00000040152	ENSG00000137801	ortholog_one2one
ENSMUSG00000040158	ENSG00000213977	ortholog_one2one
ENSMUSG00000040170	ENSG00000094963	ortholog_one2one
ENSMUSG00000040205	ENSG00000138161	ortholog_one2one
ENSMUSG00000040212	ENSG00000142227	ortholog_one2one
ENSMUSG00000040229	ENSG00000171659	ortholog_one2one
ENSMUSG00000040247	ENSG00000175463	ortholog_one2one
ENSMUSG00000040249	ENSG00000123384	ortholog_one2one
ENSMUSG00000040254	ENSG00000153993	ortholog_one2one
ENSMUSG00000040260	ENSG00000146122	ortholog_one2one
ENSMUSG00000040265	ENSG00000197959	ortholog_one2one
ENSMUSG00000040270	ENSG00000112182	ortholog_one2one
ENSMUSG00000040274	ENSG00000105810	ortholog_one2one
ENSMUSG00000040280	ENSG00000185633	ortholog_one2one
ENSMUSG00000040283	ENSG00000165810	ortholog_one2one
ENSMUSG00000040289	ENSG00000164683	ortholog_one2one
ENSMUSG00000040314	ENSG00000100448	ortholog_one2one
ENSMUSG00000040345	ENSG00000123329	ortholog_one2one
ENSMUSG00000040350	ENSG00000146054	ortholog_one2one
ENSMUSG00000040420	ENSG00000145526	ortholog_one2one
ENSMUSG00000040430	ENSG00000154217	ortholog_one2one
ENSMUSG00000040435	ENSG00000087074	ortholog_one2one
ENSMUSG00000040447	ENSG00000183018	ortholog_one2one
ENSMUSG00000040452	ENSG00000154162	ortholog_one2one
ENSMUSG00000040466	ENSG00000090013	ortholog_one2one
ENSMUSG00000040483	ENSG00000132530	ortholog_one2one
ENSMUSG00000040488	ENSG00000090006	ortholog_one2one
ENSMUSG00000040498	ENSG00000216588	ortholog_one2one
ENSMUSG00000040552	ENSG00000171860	ortholog_one2one
ENSMUSG00000040564	ENSG00000130208	ortholog_one2one
ENSMUSG00000040592	ENSG00000007312	ortholog_one2one
ENSMUSG00000040624	ENSG00000120278	ortholog_one2one
ENSMUSG00000040627	ENSG00000111732	ortholog_one2one
ENSMUSG00000040652	ENSG00000180304	ortholog_one2one
ENSMUSG00000040659	ENSG00000142634	ortholog_one2one
ENSMUSG00000040663	ENSG00000175505	ortholog_one2one
ENSMUSG00000040680	ENSG00000131650	ortholog_one2one
ENSMUSG00000040690	ENSG00000084636	ortholog_one2one
ENSMUSG00000040699	ENSG00000136490	ortholog_one2one
ENSMUSG00000040710	ENSG00000113532	ortholog_one2one
ENSMUSG00000040723	ENSG00000198771	ortholog_one2one
ENSMUSG00000040724	ENSG00000177301	ortholog_one2one
ENSMUSG00000040732	ENSG00000157554	ortholog_one2one
ENSMUSG00000040747	ENSG00000143119	ortholog_one2one
ENSMUSG00000040751	ENSG00000086730	ortholog_one2one
ENSMUSG00000040759	ENSG00000166091	ortholog_one2one
ENSMUSG00000040808	ENSG00000169906	ortholog_one2one
ENSMUSG00000040820	ENSG00000159267	ortholog_one2one
ENSMUSG00000040829	ENSG00000141497	ortholog_one2one
ENSMUSG00000040856	ENSG00000185559	ortholog_one2one
ENSMUSG00000040899	ENSG00000112486	ortholog_one2one
ENSMUSG00000040929	ENSG00000080298	ortholog_one2one
ENSMUSG00000040936	ENSG00000168038	ortholog_one2one
ENSMUSG00000040940	ENSG00000076928	ortholog_one2one
ENSMUSG00000040957	ENSG00000134508	ortholog_one2one
ENSMUSG00000040963	ENSG00000161944	ortholog_one2one
ENSMUSG00000040966	ENSG00000112499	ortholog_one2one
ENSMUSG00000041014	ENSG00000185737	ortholog_one2one
ENSMUSG00000041046	ENSG00000122679	ortholog_one2one
ENSMUSG00000041112	ENSG00000155849	ortholog_one2one
ENSMUSG00000041120	ENSG00000158747	ortholog_one2one
ENSMUSG00000041134	ENSG00000166265	ortholog_one2one
ENSMUSG00000041202	ENSG00000117215	ortholog_one2one
ENSMUSG00000041245	ENSG00000196632	ortholog_one2one
ENSMUSG00000041248	ENSG00000151704	ortholog_one2one
ENSMUSG00000041272	ENSG00000198846	ortholog_one2one
ENSMUSG00000041301	ENSG00000001626	ortholog_one2one
ENSMUSG00000041324	ENSG00000122641	ortholog_one2one
ENSMUSG00000041329	ENSG00000129244	ortholog_one2one
ENSMUSG00000041347	ENSG00000100739	ortholog_one2one
ENSMUSG00000041378	ENSG00000184113	ortholog_one2one
ENSMUSG00000041390	ENSG00000135272	ortholog_one2one
ENSMUSG00000041417	ENSG00000145675	ortholog_one2one
ENSMUSG00000041423	ENSG00000160781	ortholog_one2one
ENSMUSG00000041445	ENSG00000173269	ortholog_one2one
ENSMUSG00000041482	ENSG00000154864	ortholog_one2one
ENSMUSG00000041515	ENSG00000140968	ortholog_one2one
ENSMUSG00000041540	ENSG00000134532	ortholog_one2one
ENSMUSG00000041550	ENSG00000188488	ortholog_one2one
ENSMUSG00000041559	ENSG00000122176	ortholog_one2one
ENSMUSG00000041565	ENSG00000154655	ortholog_one2one
ENSMUSG00000041567	ENSG00000165953	ortholog_one2one
ENSMUSG00000041577	ENSG00000188783	ortholog_one2one
ENSMUSG00000041624	ENSG00000152402	ortholog_one2one
ENSMUSG00000041642	ENSG00000116852	ortholog_one2one
ENSMUSG00000041644	ENSG00000148942	ortholog_one2one
ENSMUSG00000041696	ENSG00000103710	ortholog_one2one
ENSMUSG00000041703	ENSG00000139800	ortholog_one2one
ENSMUSG00000041731	ENSG00000154330	ortholog_one2one
ENSMUSG00000041736	ENSG00000100300	ortholog_one2one
ENSMUSG00000041741	ENSG00000172572	ortholog_one2one
ENSMUSG00000041794	ENSG00000170011	ortholog_one2one
ENSMUSG00000041801	ENSG00000174307	ortholog_one2one
ENSMUSG00000041827	ENSG00000135114	ortholog_one2one
ENSMUSG00000041831	ENSG00000164674	ortholog_one2one
ENSMUSG00000041836	ENSG00000132334	ortholog_one2one
ENSMUSG00000041849	ENSG00000132357	ortholog_one2one
ENSMUSG00000041859	ENSG00000112118	ortholog_one2one
ENSMUSG00000041886	ENSG00000183742	ortholog_one2one
ENSMUSG00000041890	ENSG00000139436	ortholog_one2one
ENSMUSG00000041920	ENSG00000108932	ortholog_one2one
ENSMUSG00000041923	ENSG00000101746	ortholog_one2one
ENSMUSG00000041954	ENSG00000186891	ortholog_one2one
ENSMUSG00000041959	ENSG00000197747	ortholog_one2one
ENSMUSG00000041974	ENSG00000164808	ortholog_one2one
ENSMUSG00000041992	ENSG00000136237	ortholog_one2one
ENSMUSG00000042099	ENSG00000186994	ortholog_one2one
ENSMUSG00000042116	ENSG00000179403	ortholog_one2one
ENSMUSG00000042190	ENSG00000174600	ortholog_one2one
ENSMUSG00000042228	ENSG00000254087	ortholog_one2one
ENSMUSG00000042244	ENSG00000159527	ortholog_one2one
ENSMUSG00000042254	ENSG00000138615	ortholog_one2one
ENSMUSG00000042256	ENSG00000244694	ortholog_one2one
ENSMUSG00000042265	ENSG00000124731	ortholog_one2one
ENSMUSG00000042284	ENSG00000213949	ortholog_one2one
ENSMUSG00000042286	ENSG00000010327	ortholog_one2one
ENSMUSG00000042302	ENSG00000115504	ortholog_one2one
ENSMUSG00000042306	ENSG00000189334	ortholog_one2one
ENSMUSG00000042312	ENSG00000189171	ortholog_one2one
ENSMUSG00000042345	ENSG00000160185	ortholog_one2one
ENSMUSG00000042348	ENSG00000185305	ortholog_one2one
ENSMUSG00000042351	ENSG00000100351	ortholog_one2one
ENSMUSG00000042364	ENSG00000178996	ortholog_one2one
ENSMUSG00000042371	ENSG00000154025	ortholog_one2one
ENSMUSG00000042379	ENSG00000164283	ortholog_one2one
ENSMUSG00000042385	ENSG00000113088	ortholog_one2one
ENSMUSG00000042401	ENSG00000095713	ortholog_one2one
ENSMUSG00000042436	ENSG00000166482	ortholog_one2one
ENSMUSG00000042448	ENSG00000128645	ortholog_one2one
ENSMUSG00000042453	ENSG00000189056	ortholog_one2one
ENSMUSG00000042501	ENSG00000165078	ortholog_one2one
ENSMUSG00000042514	ENSG00000197705	ortholog_one2one
ENSMUSG00000042524	ENSG00000100242	ortholog_one2one
ENSMUSG00000042594	ENSG00000111252	ortholog_one2one
ENSMUSG00000042622	ENSG00000185022	ortholog_one2one
ENSMUSG00000042677	ENSG00000163874	ortholog_one2one
ENSMUSG00000042729	ENSG00000133316	ortholog_one2one
ENSMUSG00000042745	ENSG00000125968	ortholog_one2one
ENSMUSG00000042757	ENSG00000144868	ortholog_one2one
ENSMUSG00000042759	ENSG00000184730	ortholog_one2one
ENSMUSG00000042770	ENSG00000013583	ortholog_one2one
ENSMUSG00000042804	ENSG00000158292	ortholog_one2one
ENSMUSG00000042807	ENSG00000138411	ortholog_one2one
ENSMUSG00000042808	ENSG00000176153	ortholog_one2one
ENSMUSG00000042812	ENSG00000103241	ortholog_one2one
ENSMUSG00000042817	ENSG00000122025	ortholog_one2one
ENSMUSG00000042821	ENSG00000124216	ortholog_one2one
ENSMUSG00000042846	ENSG00000198739	ortholog_one2one
ENSMUSG00000042961	ENSG00000164318	ortholog_one2one
ENSMUSG00000042978	ENSG00000188322	ortholog_one2one
ENSMUSG00000042988	ENSG00000185269	ortholog_one2one
ENSMUSG00000043003	ENSG00000165105	ortholog_one2one
ENSMUSG00000043008	ENSG00000172578	ortholog_one2one
ENSMUSG00000043017	ENSG00000160013	ortholog_one2one
ENSMUSG00000043079	ENSG00000171992	ortholog_one2one
ENSMUSG00000043091	ENSG00000167553	ortholog_one2one
ENSMUSG00000043099	ENSG00000177374	ortholog_one2one
ENSMUSG00000043157	ENSG00000152213	ortholog_one2one
ENSMUSG00000043230	ENSG00000124019	ortholog_one2one
ENSMUSG00000043251	ENSG00000179044	ortholog_one2one
ENSMUSG00000043252	ENSG00000180694	ortholog_one2one
ENSMUSG00000043286	ENSG00000180316	ortholog_one2one
ENSMUSG00000043301	ENSG00000157542	ortholog_one2one
ENSMUSG00000043336	ENSG00000168386	ortholog_one2one
ENSMUSG00000043342	ENSG00000128709	ortholog_one2one
ENSMUSG00000043366	ENSG00000167332	ortholog_one2one
ENSMUSG00000043415	ENSG00000165312	ortholog_one2one
ENSMUSG00000043421	ENSG00000135245	ortholog_one2one
ENSMUSG00000043456	ENSG00000198597	ortholog_one2one
ENSMUSG00000043501	ENSG00000100079	ortholog_one2one
ENSMUSG00000043531	ENSG00000108018	ortholog_one2one
ENSMUSG00000043556	ENSG00000183580	ortholog_one2one
ENSMUSG00000043613	ENSG00000149968	ortholog_one2one
ENSMUSG00000043760	ENSG00000170927	ortholog_one2one
ENSMUSG00000043931	ENSG00000179144	ortholog_one2one
ENSMUSG00000043940	ENSG00000163625	ortholog_one2one
ENSMUSG00000043953	ENSG00000121797	ortholog_one2one
ENSMUSG00000044006	ENSG00000160161	ortholog_one2one
ENSMUSG00000044042	ENSG00000248905	ortholog_one2one
ENSMUSG00000044052	ENSG00000184451	ortholog_one2one
ENSMUSG00000044080	ENSG00000160678	ortholog_one2one
ENSMUSG00000044122	ENSG00000167525	ortholog_one2one
ENSMUSG00000044139	ENSG00000151006	ortholog_one2one
ENSMUSG00000044162	ENSG00000050730	ortholog_one2one
ENSMUSG00000044197	ENSG00000164849	ortholog_one2one
ENSMUSG00000044199	ENSG00000125910	ortholog_one2one
ENSMUSG00000044206	ENSG00000155659	ortholog_one2one
ENSMUSG00000044217	ENSG00000161798	ortholog_one2one
ENSMUSG00000044220	ENSG00000119919	ortholog_one2one
ENSMUSG00000044312	ENSG00000122859	ortholog_one2one
ENSMUSG00000044320	ENSG00000179058	ortholog_one2one
ENSMUSG00000044337	ENSG00000144476	ortholog_one2one
ENSMUSG00000044338	ENSG00000134817	ortholog_one2one
ENSMUSG00000044350	ENSG00000179630	ortholog_one2one
ENSMUSG00000044456	ENSG00000100599	ortholog_one2one
ENSMUSG00000044469	ENSG00000185361	ortholog_one2one
ENSMUSG00000044477	ENSG00000156639	ortholog_one2one
ENSMUSG00000044499	ENSG00000249853	ortholog_one2one
ENSMUSG00000044562	ENSG00000105538	ortholog_one2one
ENSMUSG00000044583	ENSG00000196664	ortholog_one2one
ENSMUSG00000044647	ENSG00000178662	ortholog_one2one
ENSMUSG00000044674	ENSG00000157240	ortholog_one2one
ENSMUSG00000044678	ENSG00000160886	ortholog_one2one
ENSMUSG00000044701	ENSG00000197272	ortholog_one2one
ENSMUSG00000044708	ENSG00000177807	ortholog_one2one
ENSMUSG00000044786	ENSG00000128016	ortholog_one2one
ENSMUSG00000044827	ENSG00000174125	ortholog_one2one
ENSMUSG00000044906	ENSG00000166845	ortholog_one2one
ENSMUSG00000044912	ENSG00000139973	ortholog_one2one
ENSMUSG00000044921	ENSG00000198774	ortholog_one2one
ENSMUSG00000044988	ENSG00000178473	ortholog_one2one
ENSMUSG00000045038	ENSG00000171132	ortholog_one2one
ENSMUSG00000045083	ENSG00000174482	ortholog_one2one
ENSMUSG00000045087	ENSG00000180739	ortholog_one2one
ENSMUSG00000045092	ENSG00000170989	ortholog_one2one
ENSMUSG00000045095	ENSG00000151276	ortholog_one2one
ENSMUSG00000045103	ENSG00000198947	ortholog_one2one
ENSMUSG00000045136	ENSG00000137285	ortholog_one2one
ENSMUSG00000045165	ENSG00000185905	ortholog_one2one
ENSMUSG00000045201	ENSG00000179796	ortholog_one2one
ENSMUSG00000045312	ENSG00000145685	ortholog_one2one
ENSMUSG00000045318	ENSG00000184160	ortholog_one2one
ENSMUSG00000045326	ENSG00000143107	ortholog_one2one
ENSMUSG00000045328	ENSG00000138778	ortholog_one2one
ENSMUSG00000045377	ENSG00000167874	ortholog_one2one
ENSMUSG00000045382	ENSG00000121966	ortholog_one2one
ENSMUSG00000045545	ENSG00000186847	ortholog_one2one
ENSMUSG00000045551	ENSG00000171051	ortholog_one2one
ENSMUSG00000045573	ENSG00000181195	ortholog_one2one
ENSMUSG00000045613	ENSG00000181072	ortholog_one2one
ENSMUSG00000045658	ENSG00000153823	ortholog_one2one
ENSMUSG00000045664	ENSG00000149798	ortholog_one2one
ENSMUSG00000045667	ENSG00000188176	ortholog_one2one
ENSMUSG00000045680	ENSG00000118526	ortholog_one2one
ENSMUSG00000045690	ENSG00000140006	ortholog_one2one
ENSMUSG00000045730	ENSG00000169252	ortholog_one2one
ENSMUSG00000045731	ENSG00000168081	ortholog_one2one
ENSMUSG00000045763	ENSG00000176788	ortholog_one2one
ENSMUSG00000045826	ENSG00000213402	ortholog_one2one
ENSMUSG00000045875	ENSG00000120907	ortholog_one2one
ENSMUSG00000045903	ENSG00000174576	ortholog_one2one
ENSMUSG00000045930	ENSG00000176435	ortholog_one2one
ENSMUSG00000045932	ENSG00000119922	ortholog_one2one
ENSMUSG00000045991	ENSG00000119547	ortholog_one2one
ENSMUSG00000046006	ENSG00000175857	ortholog_one2one
ENSMUSG00000046008	ENSG00000175535	ortholog_one2one
ENSMUSG00000046080	ENSG00000197992	ortholog_one2one
ENSMUSG00000046108	ENSG00000124391	ortholog_one2one
ENSMUSG00000046159	ENSG00000133019	ortholog_one2one
ENSMUSG00000046186	ENSG00000156535	ortholog_one2one
ENSMUSG00000046207	ENSG00000276231	ortholog_one2one
ENSMUSG00000046223	ENSG00000011422	ortholog_one2one
ENSMUSG00000046280	ENSG00000169291	ortholog_one2one
ENSMUSG00000046318	ENSG00000183287	ortholog_one2one
ENSMUSG00000046321	ENSG00000122254	ortholog_one2one
